,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,churn,churn_month,contract_type_id,paperless_billing,gender,senior_citizen,partner,dependents,payment_type_id,monthly_charges,total_charges,signup_date,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
5044,7921-LMDFQ,Male,1,No,No,51,Yes,No,2,No,No,Yes,No,Yes,Yes,2,Yes,3,94.0,4905.75,No,,2,Yes,Male,1,No,No,3,94.0,4905.75,2017-10-21 18:07:34,Yes,No,2,No,No,Yes,No,Yes,Yes
5045,7982-VCELR,Female,0,No,No,36,Yes,No,2,No,Yes,No,No,Yes,Yes,1,Yes,4,94.8,3565.65,No,,1,Yes,Female,0,No,No,4,94.8,3565.65,2019-01-21 18:07:34,Yes,No,2,No,Yes,No,No,Yes,Yes
5046,8063-RJYNF,Male,0,No,No,16,Yes,No,2,Yes,No,No,No,Yes,Yes,1,Yes,1,94.25,1483.25,Yes,2022-01-31,1,Yes,Male,0,No,No,1,94.25,1483.25,2020-09-21 18:07:34,Yes,No,2,Yes,No,No,No,Yes,Yes
5047,8543-MSDMF,Male,0,No,No,3,Yes,No,1,Yes,No,Yes,No,Yes,Yes,1,Yes,1,77.4,206.15,No,,1,Yes,Male,0,No,No,1,77.4,206.15,2021-10-21 18:07:34,Yes,No,1,Yes,No,Yes,No,Yes,Yes
5048,8775-ERLNB,Male,1,Yes,No,1,Yes,Yes,2,No,No,No,No,No,No,1,No,1,74.3,74.3,No,,1,No,Male,1,Yes,No,1,74.3,74.3,2021-12-21 18:07:34,Yes,Yes,2,No,No,No,No,No,No
5049,8947-YRTDV,Male,0,Yes,Yes,32,Yes,No,2,Yes,Yes,Yes,No,No,Yes,2,No,2,94.8,3131.55,No,,2,No,Male,0,Yes,Yes,2,94.8,3131.55,2019-05-21 18:07:34,Yes,No,2,Yes,Yes,Yes,No,No,Yes
5050,8969-PRHFK,Male,0,No,No,18,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,2,19.65,411.25,No,,2,No,Male,0,No,No,2,19.65,411.25,2020-07-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5051,9026-RNUJS,Male,1,No,No,5,Yes,No,1,No,No,Yes,No,No,No,1,No,1,50.35,237.25,Yes,2022-01-31,1,No,Male,1,No,No,1,50.35,237.25,2021-08-21 18:07:34,Yes,No,1,No,No,Yes,No,No,No
5052,9174-FKWZE,Female,1,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,1,19.45,19.45,Yes,2022-01-31,1,Yes,Female,1,No,No,1,19.45,19.45,2021-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5053,9237-HQITU,Female,0,No,No,2,Yes,No,2,No,No,No,No,No,No,1,Yes,1,70.7,151.65,Yes,2022-01-31,1,Yes,Female,0,No,No,1,70.7,151.65,2021-11-21 18:07:34,Yes,No,2,No,No,No,No,No,No
5054,9392-XBGTD,Male,0,No,Yes,27,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,2,20.6,581.85,No,,3,No,Male,0,No,Yes,2,20.6,581.85,2019-10-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5055,9411-TPQQV,Female,0,No,No,40,No,No phone service,1,Yes,No,No,Yes,Yes,Yes,2,Yes,3,54.55,2236.2,No,,2,Yes,Female,0,No,No,3,54.55,2236.2,2018-09-21 18:07:34,No,No phone service,1,Yes,No,No,Yes,Yes,Yes
5056,9529-OFXHY,Male,0,No,No,15,Yes,Yes,2,Yes,No,No,No,Yes,No,1,Yes,3,87.75,1242.2,No,,1,Yes,Male,0,No,No,3,87.75,1242.2,2020-10-21 18:07:34,Yes,Yes,2,Yes,No,No,No,Yes,No
5057,9534-NSXEM,Male,0,No,No,26,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,4,20.65,595.5,No,,2,Yes,Male,0,No,No,4,20.65,595.5,2019-11-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5058,9863-JZAIC,Male,0,No,No,35,Yes,No,1,No,No,No,No,Yes,No,1,No,2,55.0,2010.55,Yes,2022-01-31,1,No,Male,0,No,No,2,55.0,2010.55,2019-02-21 18:07:34,Yes,No,1,No,No,No,No,Yes,No
5059,1301-LOPVR,Male,0,Yes,Yes,29,No,No phone service,1,Yes,Yes,Yes,Yes,No,Yes,2,Yes,4,55.35,1636.95,No,,2,Yes,Male,0,Yes,Yes,4,55.35,1636.95,2019-08-21 18:07:34,No,No phone service,1,Yes,Yes,Yes,Yes,No,Yes
5060,1307-ATKGB,Male,0,No,No,24,Yes,No,2,No,Yes,Yes,No,No,Yes,1,Yes,1,89.55,2187.15,No,,1,Yes,Male,0,No,No,1,89.55,2187.15,2020-01-21 18:07:34,Yes,No,2,No,Yes,Yes,No,No,Yes
5061,1767-TGTKO,Female,0,Yes,Yes,8,Yes,No,1,No,No,No,No,No,No,1,Yes,1,45.45,411.75,No,,1,Yes,Female,0,Yes,Yes,1,45.45,411.75,2021-05-21 18:07:34,Yes,No,1,No,No,No,No,No,No
5062,1768-ZAIFU,Female,1,No,No,1,No,No phone service,1,No,No,No,No,No,No,1,Yes,1,25.2,25.2,Yes,2022-01-31,1,Yes,Female,1,No,No,1,25.2,25.2,2021-12-21 18:07:34,No,No phone service,1,No,No,No,No,No,No
5063,1871-MOWRM,Male,0,Yes,No,12,Yes,No,2,Yes,No,No,Yes,No,No,1,No,3,80.85,866.45,Yes,2022-01-31,1,No,Male,0,Yes,No,3,80.85,866.45,2021-01-21 18:07:34,Yes,No,2,Yes,No,No,Yes,No,No
5064,2082-OJVTK,Male,0,Yes,Yes,29,Yes,Yes,2,No,No,Yes,No,No,Yes,1,Yes,1,89.2,2698.35,Yes,2022-01-31,1,Yes,Male,0,Yes,Yes,1,89.2,2698.35,2019-08-21 18:07:34,Yes,Yes,2,No,No,Yes,No,No,Yes
5065,2101-RANCD,Female,0,No,No,55,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,73.1,4144.9,No,,1,Yes,Female,0,No,No,1,73.1,4144.9,2017-06-21 18:07:34,Yes,Yes,2,No,No,No,No,No,No
5066,2115-BFTIW,Male,0,No,No,25,Yes,No,2,No,No,No,No,No,No,1,No,2,70.95,1767.35,Yes,2022-01-31,1,No,Male,0,No,No,2,70.95,1767.35,2019-12-21 18:07:34,Yes,No,2,No,No,No,No,No,No
5067,2195-VVRJF,Male,1,Yes,No,18,Yes,No,1,Yes,No,No,No,No,Yes,1,Yes,4,59.1,1011.05,No,,1,Yes,Male,1,Yes,No,4,59.1,1011.05,2020-07-21 18:07:34,Yes,No,1,Yes,No,No,No,No,Yes
5068,2321-OMBXY,Female,0,Yes,Yes,38,Yes,No,1,Yes,Yes,No,Yes,Yes,Yes,2,No,4,80.3,3058.65,Yes,2022-01-31,2,No,Female,0,Yes,Yes,4,80.3,3058.65,2018-11-21 18:07:34,Yes,No,1,Yes,Yes,No,Yes,Yes,Yes
5069,2380-DAMQP,Female,0,Yes,No,72,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,3,No,1,115.15,8349.7,No,,3,No,Female,0,Yes,No,1,115.15,8349.7,2016-01-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
5070,2587-YNLES,Female,0,Yes,Yes,6,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,2,20.1,100.35,No,,3,No,Female,0,Yes,Yes,2,20.1,100.35,2021-07-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5071,2821-WARNZ,Female,0,No,Yes,49,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,4,19.45,921.3,No,,2,No,Female,0,No,Yes,4,19.45,921.3,2017-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5072,3158-MOERK,Female,0,No,No,2,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,96.0,174.8,Yes,2022-01-31,1,Yes,Female,0,No,No,1,96.0,174.8,2021-11-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,Yes
5073,3198-VELRD,Female,0,Yes,Yes,3,Yes,Yes,2,No,No,No,No,No,Yes,1,Yes,3,84.75,264.85,Yes,2022-01-31,1,Yes,Female,0,Yes,Yes,3,84.75,264.85,2021-10-21 18:07:34,Yes,Yes,2,No,No,No,No,No,Yes
5074,3258-SANFR,Male,1,No,No,6,Yes,No,1,No,No,No,No,No,No,1,No,4,44.7,276.5,No,,1,No,Male,1,No,No,4,44.7,276.5,2021-07-21 18:07:34,Yes,No,1,No,No,No,No,No,No
5075,3275-RHRNE,Male,0,Yes,Yes,28,No,No phone service,1,No,Yes,Yes,Yes,Yes,Yes,2,Yes,4,60.0,1682.05,No,,2,Yes,Male,0,Yes,Yes,4,60.0,1682.05,2019-09-21 18:07:34,No,No phone service,1,No,Yes,Yes,Yes,Yes,Yes
5076,3338-CVVEH,Male,0,No,No,12,Yes,Yes,2,No,No,No,No,Yes,Yes,1,No,1,94.55,1173.55,No,,1,No,Male,0,No,No,1,94.55,1173.55,2021-01-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,Yes
5077,3363-DTIVD,Male,0,Yes,Yes,71,Yes,Yes,2,Yes,No,Yes,No,Yes,Yes,3,No,1,105.55,7405.5,No,,3,No,Male,0,Yes,Yes,1,105.55,7405.5,2016-02-21 18:07:34,Yes,Yes,2,Yes,No,Yes,No,Yes,Yes
5078,3387-PLKUI,Female,0,Yes,Yes,13,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,18.8,251.25,No,,1,No,Female,0,Yes,Yes,2,18.8,251.25,2020-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5079,3486-NPGST,Female,0,No,No,36,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,2,19.55,620.75,No,,2,No,Female,0,No,No,2,19.55,620.75,2019-01-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5080,3537-RYBHH,Female,1,Yes,No,47,Yes,Yes,1,Yes,Yes,Yes,No,No,No,1,Yes,4,67.45,3252,No,,1,Yes,Female,1,Yes,No,4,67.45,3252,2018-02-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,No,No,No
5081,3961-SXAXY,Male,0,No,No,1,Yes,No,1,No,No,No,No,No,No,1,Yes,3,44.05,44.05,No,,1,Yes,Male,0,No,No,3,44.05,44.05,2021-12-21 18:07:34,Yes,No,1,No,No,No,No,No,No
5082,4274-OWWYO,Male,0,No,No,1,Yes,No,2,No,Yes,No,No,No,No,1,Yes,1,74.35,74.35,Yes,2022-01-31,1,Yes,Male,0,No,No,1,74.35,74.35,2021-12-21 18:07:34,Yes,No,2,No,Yes,No,No,No,No
5083,4671-LXRDQ,Male,0,No,No,2,Yes,No,1,No,No,No,No,No,No,1,Yes,2,45.0,96.45,Yes,2022-01-31,1,Yes,Male,0,No,No,2,45.0,96.45,2021-11-21 18:07:34,Yes,No,1,No,No,No,No,No,No
5084,4694-PHWFW,Female,0,No,Yes,8,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.95,170.9,No,,1,No,Female,0,No,Yes,2,19.95,170.9,2021-05-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5085,4816-OKWNX,Male,0,Yes,Yes,50,Yes,No,2,No,Yes,Yes,Yes,Yes,Yes,2,Yes,3,103.4,5236.4,No,,2,Yes,Male,0,Yes,Yes,3,103.4,5236.4,2017-11-21 18:07:34,Yes,No,2,No,Yes,Yes,Yes,Yes,Yes
5086,5202-IVJNU,Female,0,No,Yes,39,No,No phone service,1,No,No,Yes,No,No,No,1,No,4,30.1,1131.3,Yes,2022-01-31,1,No,Female,0,No,Yes,4,30.1,1131.3,2018-10-21 18:07:34,No,No phone service,1,No,No,Yes,No,No,No
5087,5406-KGRMX,Female,0,No,No,71,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,1,24.55,1719.15,No,,3,No,Female,0,No,No,1,24.55,1719.15,2016-02-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5088,6112-KTHFQ,Female,0,No,No,13,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,19.3,279.3,No,,1,Yes,Female,0,No,No,2,19.3,279.3,2020-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5089,6158-DWPZT,Male,0,Yes,No,9,No,No phone service,1,No,No,No,No,No,No,2,No,3,24.1,259.8,Yes,2022-01-31,2,No,Male,0,Yes,No,3,24.1,259.8,2021-04-21 18:07:34,No,No phone service,1,No,No,No,No,No,No
5090,6244-BESBM,Male,0,Yes,Yes,69,Yes,No,2,No,No,No,Yes,Yes,Yes,3,Yes,4,95.2,6671.7,No,,3,Yes,Male,0,Yes,Yes,4,95.2,6671.7,2016-04-21 18:07:34,Yes,No,2,No,No,No,Yes,Yes,Yes
5091,6253-WRFHY,Male,0,Yes,Yes,13,Yes,No,1,No,No,No,No,Yes,Yes,2,Yes,1,64.75,877.35,No,,2,Yes,Male,0,Yes,Yes,1,64.75,877.35,2020-12-21 18:07:34,Yes,No,1,No,No,No,No,Yes,Yes
5092,6265-FRMTQ,Male,0,No,No,31,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,3,20.4,609.1,No,,3,No,Male,0,No,No,3,20.4,609.1,2019-06-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5093,6633-SYEUS,Female,0,No,No,23,Yes,No,2,No,Yes,Yes,Yes,No,No,1,No,3,83.2,2032.3,No,,1,No,Female,0,No,No,3,83.2,2032.3,2020-02-21 18:07:34,Yes,No,2,No,Yes,Yes,Yes,No,No
5094,6688-UZPWD,Female,0,Yes,No,11,Yes,Yes,2,No,Yes,No,No,Yes,Yes,1,Yes,1,102.0,1145.35,Yes,2022-01-31,1,Yes,Female,0,Yes,No,1,102.0,1145.35,2021-02-21 18:07:34,Yes,Yes,2,No,Yes,No,No,Yes,Yes
5095,7394-FKDNK,Female,0,Yes,No,9,Yes,No,2,No,No,No,No,Yes,Yes,1,No,1,89.45,853.1,Yes,2022-01-31,1,No,Female,0,Yes,No,1,89.45,853.1,2021-04-21 18:07:34,Yes,No,2,No,No,No,No,Yes,Yes
5096,7465-ZZRVX,Male,0,No,No,1,Yes,No,2,No,No,No,No,No,No,1,Yes,1,70.35,70.35,No,,1,Yes,Male,0,No,No,1,70.35,70.35,2021-12-21 18:07:34,Yes,No,2,No,No,No,No,No,No
5097,8080-POTJR,Female,0,No,No,30,Yes,Yes,1,Yes,No,Yes,No,Yes,Yes,2,Yes,4,79.3,2427.1,No,,2,Yes,Female,0,No,No,4,79.3,2427.1,2019-07-21 18:07:34,Yes,Yes,1,Yes,No,Yes,No,Yes,Yes
5098,8085-MSNLK,Female,0,Yes,No,62,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,3,No,2,113.95,6891.4,No,,3,No,Female,0,Yes,No,2,113.95,6891.4,2016-11-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
5099,8258-GSTJK,Male,1,No,No,3,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,77.0,237.75,Yes,2022-01-31,1,Yes,Male,1,No,No,1,77.0,237.75,2021-10-21 18:07:34,Yes,Yes,2,No,No,No,No,No,No
5100,8285-ABVLB,Female,0,Yes,No,70,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,4,19.85,1328.35,No,,3,No,Female,0,Yes,No,4,19.85,1328.35,2016-03-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5101,8439-LTUGF,Male,0,No,No,10,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,4,20.0,198.6,No,,1,Yes,Male,0,No,No,4,20.0,198.6,2021-03-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5102,8515-OCTJS,Female,0,No,No,25,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,4,24.75,692.1,Yes,2022-01-31,3,No,Female,0,No,No,4,24.75,692.1,2019-12-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5103,8637-XJIVR,Female,0,No,No,12,Yes,Yes,2,Yes,No,No,No,No,No,1,Yes,1,78.95,927.35,Yes,2022-01-31,1,Yes,Female,0,No,No,1,78.95,927.35,2021-01-21 18:07:34,Yes,Yes,2,Yes,No,No,No,No,No
5104,8681-ICONS,Male,0,Yes,Yes,29,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,20.65,654.85,No,,1,Yes,Male,0,Yes,Yes,2,20.65,654.85,2019-08-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5105,8844-TONUD,Male,0,Yes,Yes,13,Yes,No,2,No,No,Yes,No,Yes,Yes,1,Yes,2,96.65,1162.85,Yes,2022-01-31,1,Yes,Male,0,Yes,Yes,2,96.65,1162.85,2020-12-21 18:07:34,Yes,No,2,No,No,Yes,No,Yes,Yes
5106,8992-JQYUN,Male,0,Yes,No,1,No,No phone service,1,No,No,Yes,No,Yes,Yes,1,Yes,1,50.35,50.35,Yes,2022-01-31,1,Yes,Male,0,Yes,No,1,50.35,50.35,2021-12-21 18:07:34,No,No phone service,1,No,No,Yes,No,Yes,Yes
5107,9068-VPWQQ,Male,0,Yes,No,61,Yes,Yes,1,Yes,No,Yes,Yes,No,Yes,3,No,4,75.35,4729.3,No,,3,No,Male,0,Yes,No,4,75.35,4729.3,2016-12-21 18:07:34,Yes,Yes,1,Yes,No,Yes,Yes,No,Yes
5108,9300-AGZNL,Male,1,No,No,1,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,94.0,94,Yes,2022-01-31,1,Yes,Male,1,No,No,1,94.0,94,2021-12-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,Yes
5109,9364-YKUVW,Male,0,No,No,15,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,19.8,309.4,No,,1,Yes,Male,0,No,No,2,19.8,309.4,2020-10-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5110,9514-JDSKI,Male,1,Yes,No,1,No,No phone service,1,No,Yes,No,No,Yes,No,1,No,1,40.2,40.2,Yes,2022-01-31,1,No,Male,1,Yes,No,1,40.2,40.2,2021-12-21 18:07:34,No,No phone service,1,No,Yes,No,No,Yes,No
5111,9889-TMAHG,Male,1,No,No,8,Yes,No,2,Yes,No,No,Yes,Yes,Yes,1,No,4,100.3,832.35,Yes,2022-01-31,1,No,Male,1,No,No,4,100.3,832.35,2021-05-21 18:07:34,Yes,No,2,Yes,No,No,Yes,Yes,Yes
5112,9957-YODKZ,Male,1,Yes,No,6,Yes,Yes,2,No,No,Yes,No,No,No,1,Yes,1,80.8,457.1,No,,1,Yes,Male,1,Yes,No,1,80.8,457.1,2021-07-21 18:07:34,Yes,Yes,2,No,No,Yes,No,No,No
5113,1353-GHZOS,Male,0,Yes,No,22,Yes,No,1,Yes,No,No,No,Yes,No,2,Yes,3,59.75,1374.35,No,,2,Yes,Male,0,Yes,No,3,59.75,1374.35,2020-03-21 18:07:34,Yes,No,1,Yes,No,No,No,Yes,No
5114,1544-JJMYL,Male,0,No,No,27,Yes,No,1,Yes,No,Yes,Yes,Yes,No,2,No,4,69.35,1927.3,No,,2,No,Male,0,No,No,4,69.35,1927.3,2019-10-21 18:07:34,Yes,No,1,Yes,No,Yes,Yes,Yes,No
5115,1564-NTYXF,Female,1,No,No,13,Yes,Yes,2,No,No,No,No,No,Yes,1,Yes,1,82.0,1127.2,Yes,2022-01-31,1,Yes,Female,1,No,No,1,82.0,1127.2,2020-12-21 18:07:34,Yes,Yes,2,No,No,No,No,No,Yes
5116,1579-KLYDT,Male,0,No,No,7,Yes,Yes,2,No,No,Yes,No,Yes,No,1,Yes,1,90.45,593.45,Yes,2022-01-31,1,Yes,Male,0,No,No,1,90.45,593.45,2021-06-21 18:07:34,Yes,Yes,2,No,No,Yes,No,Yes,No
5117,1754-GKYPY,Male,1,Yes,No,22,Yes,No,2,No,No,No,No,Yes,Yes,1,Yes,3,89.75,1938.9,No,,1,Yes,Male,1,Yes,No,3,89.75,1938.9,2020-03-21 18:07:34,Yes,No,2,No,No,No,No,Yes,Yes
5118,1984-GPTEH,Female,0,No,No,29,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,1,25.15,702,No,,1,No,Female,0,No,No,1,25.15,702,2019-08-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5119,2135-RXIHG,Male,0,No,No,1,Yes,No,1,No,No,No,No,No,No,1,Yes,1,45.65,45.65,Yes,2022-01-31,1,Yes,Male,0,No,No,1,45.65,45.65,2021-12-21 18:07:34,Yes,No,1,No,No,No,No,No,No
5120,2277-DJJDL,Male,1,Yes,No,60,Yes,Yes,2,No,No,No,Yes,Yes,Yes,1,Yes,1,99.0,6017.9,No,,1,Yes,Male,1,Yes,No,1,99.0,6017.9,2017-01-21 18:07:34,Yes,Yes,2,No,No,No,Yes,Yes,Yes
5121,2323-ARSVR,Male,0,Yes,No,67,Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,1,111.05,7321.05,No,,3,Yes,Male,0,Yes,No,1,111.05,7321.05,2016-06-21 18:07:34,Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes
5122,2509-TFPJU,Male,0,Yes,No,72,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,4,25.75,1864.2,No,,3,No,Male,0,Yes,No,4,25.75,1864.2,2016-01-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5123,2595-KIWPV,Male,0,No,Yes,27,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,4,19.7,509.3,No,,3,No,Male,0,No,Yes,4,19.7,509.3,2019-10-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5124,2884-GBPFB,Female,0,Yes,No,35,Yes,No,2,No,No,No,No,No,No,1,Yes,1,70.3,2416.55,Yes,2022-01-31,1,Yes,Female,0,Yes,No,1,70.3,2416.55,2019-02-21 18:07:34,Yes,No,2,No,No,No,No,No,No
5125,3062-ICYZQ,Female,0,Yes,Yes,51,Yes,Yes,2,Yes,Yes,No,No,No,Yes,1,Yes,1,93.8,4539.35,No,,1,Yes,Female,0,Yes,Yes,1,93.8,4539.35,2017-10-21 18:07:34,Yes,Yes,2,Yes,Yes,No,No,No,Yes
5126,3452-SRFEG,Male,0,No,No,49,Yes,Yes,2,No,No,No,No,No,No,1,Yes,3,74.6,3720.35,No,,1,Yes,Male,0,No,No,3,74.6,3720.35,2017-12-21 18:07:34,Yes,Yes,2,No,No,No,No,No,No
5127,3677-TNKIO,Female,0,No,No,14,Yes,No,2,No,No,No,No,No,No,1,Yes,4,71.0,914,Yes,2022-01-31,1,Yes,Female,0,No,No,4,71.0,914,2020-11-21 18:07:34,Yes,No,2,No,No,No,No,No,No
5128,3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,1,No,No,No,Yes,Yes,Yes,1,Yes,1,68.55,564.35,No,,1,Yes,Female,0,Yes,Yes,1,68.55,564.35,2021-05-21 18:07:34,Yes,No,1,No,No,No,Yes,Yes,Yes
5129,3908-BLSYF,Female,0,No,No,6,Yes,No,2,No,No,Yes,No,No,Yes,1,No,1,83.9,497.55,Yes,2022-01-31,1,No,Female,0,No,No,1,83.9,497.55,2021-07-21 18:07:34,Yes,No,2,No,No,Yes,No,No,Yes
5130,3956-CJUST,Female,1,No,No,23,Yes,No,2,Yes,No,No,No,No,No,1,Yes,3,75.4,1643.55,No,,1,Yes,Female,1,No,No,3,75.4,1643.55,2020-02-21 18:07:34,Yes,No,2,Yes,No,No,No,No,No
5131,4079-WWQQQ,Male,0,No,No,72,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,65.55,4807.45,No,,3,Yes,Male,0,No,No,3,65.55,4807.45,2016-01-21 18:07:34,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes
5132,4210-QFJMF,Female,0,No,No,4,Yes,No,2,No,No,No,No,No,Yes,1,Yes,1,79.15,317.25,Yes,2022-01-31,1,Yes,Female,0,No,No,1,79.15,317.25,2021-09-21 18:07:34,Yes,No,2,No,No,No,No,No,Yes
5133,4248-QPAVC,Female,1,Yes,No,17,Yes,Yes,2,Yes,No,Yes,No,No,No,1,Yes,3,85.35,1463.45,Yes,2022-01-31,1,Yes,Female,1,Yes,No,3,85.35,1463.45,2020-08-21 18:07:34,Yes,Yes,2,Yes,No,Yes,No,No,No
5134,4654-ULTTN,Male,0,Yes,No,70,Yes,Yes,1,Yes,No,Yes,Yes,No,Yes,3,Yes,4,74.8,5315.8,No,,3,Yes,Male,0,Yes,No,4,74.8,5315.8,2016-03-21 18:07:34,Yes,Yes,1,Yes,No,Yes,Yes,No,Yes
5135,4770-UEZOX,Male,0,No,No,2,Yes,No,2,No,Yes,No,No,No,No,1,Yes,1,74.75,144.8,No,,1,Yes,Male,0,No,No,1,74.75,144.8,2021-11-21 18:07:34,Yes,No,2,No,Yes,No,No,No,No
5136,5089-IFSDP,Female,0,Yes,No,58,Yes,Yes,2,Yes,Yes,Yes,No,Yes,Yes,3,Yes,3,109.45,6144.55,Yes,2022-01-31,3,Yes,Female,0,Yes,No,3,109.45,6144.55,2017-03-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,No,Yes,Yes
5137,5173-ZXXXL,Male,0,No,No,2,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,2,19.95,47.7,No,,2,No,Male,0,No,No,2,19.95,47.7,2021-11-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5138,5176-OLSKT,Female,0,Yes,No,66,Yes,Yes,1,Yes,Yes,Yes,No,No,No,3,No,3,66.9,4370.25,No,,3,No,Female,0,Yes,No,3,66.9,4370.25,2016-07-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,No,No,No
5139,5244-IRFIH,Male,1,Yes,No,33,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,94.5,3105.55,Yes,2022-01-31,1,Yes,Male,1,Yes,No,1,94.5,3105.55,2019-04-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,Yes
5140,5325-UWTWJ,Male,0,Yes,No,31,Yes,Yes,2,Yes,Yes,No,Yes,No,No,1,Yes,4,90.55,2929.75,No,,1,Yes,Male,0,Yes,No,4,90.55,2929.75,2019-06-21 18:07:34,Yes,Yes,2,Yes,Yes,No,Yes,No,No
